celebrity_name,judge_rank,was_eliminated,mean_fan_rank,std_fan_rank,fan_rank_ci_low,fan_rank_ci_high,fan_rank_ci_width,mode_fan_rank,mean_fan_votes,fan_votes_ci_low,fan_votes_ci_high,fan_votes_ci_width,certainty_index,season,week
James Van Der Beek,2.0,False,2.500063945090862,0.300247786282381,1.9126828946228602,3.079485072515619,1.1668021778927586,2.0,1595465.5347926873,1492590.4181810264,1699299.837822025,206.7094196409986,2.498452294485608,28.0,5.0
Karamo Brown,8.0,False,7.994534476842511,0.2966957781895027,7.415553535797207,8.583018950806744,1.1674654150095378,8.0,524830.4893341953,400804.76275544567,641525.7142198661,240.7209514644204,2.5208233991396223,28.0,5.0
Kate Flannery,5.0,False,5.499832843471395,0.30206095752261625,4.906419782111964,6.082286173823807,1.1758663917118426,6.0,1029637.0106808235,923043.5700818464,1135903.186987777,212.85961690593058,2.487185043187759,28.0,5.0
Kel Mitchell,2.0,False,2.4996520664392774,0.29723341012796883,1.9138174353963509,3.0757776900139224,1.1619602546175716,3.0,1595532.7327474237,1494603.4442821443,1699795.4710555074,205.19202677336312,2.517411613685389,28.0,5.0
Lauren Alaina,7.0,False,6.999475372352028,0.30512100010893684,6.406865619879425,7.589419110949299,1.182553491069874,7.0,732476.4866143335,617238.2147445689,845594.5873808105,228.35637263624162,2.4683983297116185,28.0,5.0
Sailor Brinkley-Cook,5.0,False,5.499168020119723,0.30170866663959617,4.920207825313124,6.1034887351211635,1.1832809098080395,5.0,1029765.1748645947,919620.8817704176,1135521.012342665,215.90013057224755,2.4893662573060125,28.0,5.0
Sean Spicer,9.0,False,8.87988881441393,0.1773965038393082,8.406464155836225,9.0,0.5935358441637746,9.0,327437.55685886287,292604.44509038725,431590.1590249824,138.98571393459517,3.6049481019388967,28.0,5.0
Ally Brooke,6.0,False,6.502329977805564,0.2975812804849899,5.925909145047297,7.084756743465747,1.1588475984184505,7.0,831002.783915453,718481.32732921,939806.4368920379,221.32510956282786,2.5152089625048473,28.0,6.0
Hannah Brown,8.0,False,7.997100548922752,0.30214775328471294,7.401935861515848,8.596028581203383,1.1940927196875348,8.0,523202.94965038425,397537.27149157133,642156.7866000126,244.61951510844125,2.4866482327255945,28.0,6.0
James Van Der Beek,1.0,False,2.0064142833874294,0.302039787072039,1.4129587685085812,2.603193934002392,1.1902351654938108,2.0,1683019.095546337,1578069.7646844094,1788226.2825243168,210.15651783990742,2.4873160123846554,28.0,6.0
Karamo Brown,6.0,False,6.502302678312933,0.3008306020468515,5.911517096243902,7.10264078631417,1.1911236900702686,6.0,830989.799806159,718011.6659852961,940465.8550677319,222.4541890824358,2.494819494553248,28.0,6.0
Kate Flannery,1.0,False,2.002188472047462,0.300538098448497,1.4169405045743324,2.5999392972007156,1.1829987926263832,2.0,1683793.8480387318,1579776.4618276474,1789397.7874386287,209.62132561098133,2.4966414028367008,28.0,6.0
Kel Mitchell,4.0,False,4.504475542665781,0.2961391921584072,3.91716506647219,5.073446153107087,1.1562810866348965,5.0,1218157.811494538,1115772.1547446027,1323782.9041202853,208.01074937568256,2.5243652226163027,28.0,6.0
Lauren Alaina,4.0,False,4.500383246817063,0.29867094262855454,3.905790785954906,5.083285315197133,1.1774945292422272,5.0,1218906.638238934,1113689.455116895,1323817.6281011358,210.12817298424082,2.508334300480257,28.0,6.0
Sailor Brinkley-Cook,1.0,False,1.999834581147854,0.3008407092292615,1.4089514232873248,2.590656146732959,1.1817047234456344,2.0,1684235.6709912582,1579612.7203334149,1786659.4533267422,207.0467329933273,2.4947565877797317,28.0,6.0
Sean Spicer,9.0,False,8.880353771849672,0.17495197792880532,8.413490152271804,9.0,0.5865098477281965,9.0,326691.40231820464,291871.86194840417,430595.0893339812,138.72322738557705,3.6369987498650946,28.0,6.0
Ally Brooke,1.0,False,1.9984670948208343,0.2986243830017422,1.4094767149032796,2.589520241806467,1.1800435269031875,2.0,1844289.285046461,1717117.79533201,1973787.365443834,256.6695701118242,2.508627275807234,28.0,7.0
Hannah Brown,4.0,False,4.001898848132201,0.29951573138518955,3.41714524624357,4.594965572437292,1.1778203261937223,4.0,1381049.8814532047,1250120.080390584,1509620.7294208757,259.5006490302917,2.5030303475981492,28.0,7.0
James Van Der Beek,1.0,False,2.0012889037759107,0.3008405009691822,1.4184895744329025,2.5929129593355813,1.1744233849026788,2.0,1843635.3207255402,1716551.6875079756,1970589.4051221318,254.0377176141562,2.4947578839516593,28.0,7.0
Karamo Brown,6.0,False,5.996550931739326,0.3001168042775953,5.413910908833919,6.59390797623462,1.1799970674007012,6.0,899407.3139661133,759631.7524387726,1032111.2317872845,272.4794793485119,2.4992701863784115,28.0,7.0
Kate Flannery,7.0,False,6.999616677351933,0.2985964887067348,6.406315817275237,7.585965299194871,1.1796494819196344,7.0,642504.5008184079,492928.0997532682,787670.4002843178,294.74230053104964,2.5088028327709244,28.0,7.0
Kel Mitchell,5.0,False,4.999441401402951,0.29889633457641346,4.411137137076961,5.584642590258962,1.1735054531820008,5.0,1143682.3906418812,1011121.6083679288,1275085.8312860706,263.96422291814184,2.5069169940152403,28.0,7.0
Lauren Alaina,1.0,False,2.0006515188166802,0.2999929051782525,1.4124403705249873,2.5868490644688356,1.1744086939438483,2.0,1843809.151934,1714348.2909803113,1975205.2970158963,260.85700603558496,2.5000443434224437,28.0,7.0
Sean Spicer,8.0,False,7.880229186867879,0.17539678013908688,7.406993371326621,8.0,0.593006628673379,8.0,401622.15541439137,357703.63172529003,527946.6641109112,170.24303238562115,3.631124516034495,28.0,7.0
Ally Brooke,3.0,False,3.002711679147132,0.29796705537027546,2.423554646481266,3.5909189333501845,1.1673642868689185,3.0,1748178.9696165367,1588791.6151261544,1906727.5797388318,317.9359646126775,2.5127708098088237,28.0,8.0
Hannah Brown,2.0,False,1.99954790361405,0.29958304480306347,1.4132188581498324,2.5960045241615397,1.1827856660117073,2.0,2044176.7391124119,1884719.7041328696,2205218.4913781392,320.4987872452696,2.5026086892472,28.0,8.0
James Van Der Beek,1.0,False,1.1163277074788125,0.17212669738749561,1.0,1.5711625674350844,0.5711625674350844,1.0,2301541.456252675,2167179.7315537627,2419468.0267765345,252.2882952227718,3.6747588884160347,28.0,8.0
Kate Flannery,5.0,False,4.998941928060638,0.2966134476354778,4.42288425039529,5.585457047119428,1.1625727967241382,5.0,1137864.158045821,965651.2195710003,1303979.6449174986,338.32842534649825,2.5213466814143097,28.0,8.0
Kel Mitchell,4.0,False,3.9968689124618395,0.2993763833152393,3.408000952035312,4.583615160443313,1.175614208408001,4.0,1448685.7245979095,1281889.7718791398,1612702.6540367103,330.81288215757047,2.503903690295756,28.0,8.0
Lauren Alaina,6.0,False,6.004457590154837,0.30155663760605117,5.424780153278577,6.587521004015956,1.1627408507373795,6.0,811589.8567384217,623357.3344787054,989516.549980245,366.1592155015395,2.490308729452641,28.0,8.0
Sean Spicer,7.0,False,6.88161241968703,0.17384015021899457,6.41884663341012,7.0,0.5811533665898798,7.0,507963.09563622426,451297.3724791249,664991.4491944578,213.69407671533293,3.6517654522183225,28.0,8.0
Ally Brooke,1.0,False,1.1198564434705325,0.17629605616908797,1.0,1.5817593636315845,0.5817593636315845,1.0,2622032.633589583,2441801.1286994764,2779623.272592608,337.8221438931315,3.6193060945756637,28.0,9.0
Hannah Brown,4.0,False,4.001760778325217,0.299203512357472,3.4164549193645883,4.578862141104499,1.1624072217399104,4.0,1483133.9254996525,1264182.2976059066,1694503.6540652113,430.3213564593047,2.504987979926732,28.0,9.0
James Van Der Beek,3.0,False,2.9966083860671775,0.2966874614567312,2.4229025134938866,3.582088868604621,1.1591863551107342,3.0,1890005.1667920563,1681787.1335903138,2097636.156562587,415.84902297227296,2.520876249346932,28.0,9.0
Kel Mitchell,2.0,False,2.002355909157729,0.2999864510719856,1.413852109929655,2.5923029788965195,1.1784508689668645,2.0,2280843.9322631266,2074709.7572046132,2486434.4296936835,411.7246724890703,2.5000846836685224,28.0,9.0
Lauren Alaina,5.0,False,4.998402995160222,0.2985043891370987,4.420184271062582,5.579785606409254,1.1596013353466716,5.0,1061293.9611913941,822381.0158927953,1289151.4435609677,466.7704276681724,2.5093826498758256,28.0,9.0
Sean Spicer,6.0,False,5.8814051234719384,0.17616006257858016,5.412780563192573,6.0,0.5872194368074268,6.0,662690.380664187,585511.526600788,867302.3885000972,281.7908618993092,3.6210884030903427,28.0,9.0
Ally Brooke,1.0,False,1.1205191794616833,0.1749786989155646,1.0,1.5848633407163646,0.5848633407163646,1.0,3047088.971767178,2806841.56867607,3267361.035452696,460.5194667766262,3.6366453254150484,28.0,10.0
Hannah Brown,3.0,False,3.49962873792504,0.300944293727328,2.9129293948605826,4.086016243156889,1.1730868482963066,3.0,1737242.3933830643,1438787.2506277035,2029102.1589476278,590.3149083199243,2.4941120640566457,28.0,10.0
James Van Der Beek,5.0,False,4.881828227614405,0.17438149469379263,4.414658253134349,5.0,0.5853417468656508,5.0,902589.1186814703,793142.9046721158,1171728.5641066185,378.5856594345027,3.644560654923144,28.0,10.0
Kel Mitchell,2.0,False,1.9976241209700496,0.2978225761494518,1.4137891046238034,2.5825745554085167,1.1687854507847133,2.0,2574492.8485587435,2300514.4981033364,2853411.9333208213,552.8974352174848,2.513683385390188,28.0,10.0
Lauren Alaina,3.0,False,3.497310464076107,0.29939668153538473,2.9114169815494173,4.0825534922883495,1.1711365107389322,3.0,1738586.6676095445,1439083.8461863436,2028285.5989863097,589.2017527999661,2.503776436388354,28.0,10.0
Ally Brooke,1.0,False,1.118247856053029,0.17328948628778879,1.0,1.5790371057322656,0.5790371057322656,1.0,3650699.755473933,3299923.89138064,3971321.4060190525,671.3975146384123,3.6591235674062674,28.0,11.0
Hannah Brown,3.0,False,2.9967968632780786,0.2981622677374849,2.413581571477992,3.5817178300548993,1.1681362585769075,3.0,2101119.01248475,1665329.4960869981,2507487.5150430575,842.1580189560593,2.5115388398865486,28.0,11.0
Kel Mitchell,2.0,False,1.9999759297687594,0.3029931855795711,1.4107420001696072,2.5913288448703082,1.180586844700701,2.0,2937339.427081781,2528958.0230934033,3322797.8419076595,793.8398188142562,2.4814315372649145,28.0,11.0
Lauren Alaina,4.0,False,3.8824605155507577,0.17347467710010486,3.4192482497736374,4.0,0.5807517502263626,4.0,1310841.8049595365,1145045.096027792,1671155.7397343211,526.1106437065291,3.6566456924051947,28.0,11.0
AJ McLean,6.0,False,8.00424422933229,0.29907242439294796,7.413159737072813,8.579806763472044,1.1666470263992315,8.0,674168.2251704163,633341.3847771737,716881.0310746222,83.53964629744843,2.505810822487065,29.0,1.0
Anne Heche,6.0,False,7.9971163096305045,0.3002975261474411,7.410655040304743,8.583898414434504,1.1732433741297612,8.0,674696.5920814095,633060.9208755298,716598.5953326192,83.5376744570894,2.4981418437037037,29.0,1.0
Carole Baskin,15.0,False,14.883817970280596,0.17213637560713568,14.417161924726457,15.0,0.5828380752735427,15.0,130536.5803903637,118246.39669022721,172471.9747327324,54.22557804250519,3.6746281998097543,29.0,1.0
Charles Oakley,14.0,False,13.997379222692619,0.29489782985081214,13.421590232354157,14.571254481116249,1.1496642487620914,14.0,209599.2904362836,160350.306908575,257651.29785698585,97.30099094841086,2.532300570954742,29.0,1.0
Chrishell Stause,13.0,False,12.996668440991488,0.29963248040196416,12.415797902526082,13.584471687732156,1.1686737852060745,13.0,293058.4349086462,245726.52579647038,338498.87382632185,92.77234802985147,2.5022991099075966,29.0,1.0
Jeannie Mai,6.0,False,7.992184817211671,0.3032273861302218,7.402242628315212,8.582639832393577,1.180397204078365,8.0,675057.1635166187,633383.4191340681,716824.5872858518,83.44116815178376,2.4799902843827457,29.0,1.0
Jesse Metcalfe,6.0,False,8.002798963228333,0.301038738819781,7.419327121188184,8.602375262427612,1.1830481412394285,8.0,674277.1758234059,631587.4809966361,715959.5388418683,84.37205784523219,2.4935246977459213,29.0,1.0
Johnny Weir,6.0,False,7.996864762841835,0.30105872427237923,7.4013027177776,8.592303130260325,1.1910004124827243,8.0,674710.2551936576,633162.7599270241,716309.9608058445,83.14720087882039,2.4934004410806674,29.0,1.0
Justina Machado,1.0,False,1.5024187652531042,0.28420050175893946,1.0,2.0754607389882413,1.0754607389882413,1.0,1140284.0892859534,1099900.5538817565,1177901.0522397521,78.00049835799565,2.6028076366944313,29.0,1.0
Kaitlyn Bristowe,3.0,False,3.495274350085683,0.2978418193868722,2.9218034255848786,4.076667297779316,1.1548638721944378,3.0,999268.3713146631,958585.531293665,1039647.1202418912,81.0615889482263,2.5135618008713476,29.0,1.0
Monica Aldama,5.0,False,4.999002849445085,0.3025578273075997,4.405220549014573,5.591971395287391,1.186750846272818,5.0,891939.1377074154,850599.6515913311,933491.2971542025,82.89164556287136,2.484115156046604,29.0,1.0
Nelly,12.0,False,11.995903992079999,0.29899096619695,11.401852424057065,12.577426162861627,1.1755737388045624,12.0,372899.00054968224,328250.8400382056,417482.2737134111,89.23143367520551,2.5063224100827886,29.0,1.0
Nev Schulman,3.0,False,3.497898927737793,0.3013684104625271,2.8983616212484353,4.093667666778548,1.1953060455301125,3.0,999080.2824717999,957437.7344418098,1040706.1269015966,83.26839245978672,2.491476593406104,29.0,1.0
Skai Jackson,1.0,False,1.505273337363756,0.28755701236042885,1.0,2.083167548635107,1.0831675486351071,2.0,1140081.3568636188,1099623.1676863288,1177606.4784266748,77.98331074034608,2.5802655302492576,29.0,1.0
Veron Davis,11.0,False,10.996517779637129,0.30008065630512154,10.426523525508578,11.587819120879036,1.1612955953704578,11.0,450344.0442860661,405890.13209753984,492935.4101116525,87.04527801411267,2.4994959997199913,29.0,1.0
AJ McLean,5.0,False,5.000062029085983,0.29748449107294483,4.422297458512893,5.584557256529664,1.1622597980167715,5.0,893047.7547136706,852179.8284510403,933424.6554477778,81.24482699673752,2.515821428153492,29.0,2.0
Anne Heche,6.0,False,8.495292035470284,0.2955216164821916,7.920013844133659,9.073214834939723,1.1532009908060639,8.0,638887.5082693296,597359.3411316865,679801.431187827,82.44209005614056,2.5283068189650386,29.0,2.0
Carole Baskin,12.0,False,12.497590813724054,0.3017009794471843,11.915534934564505,13.101755458101222,1.1862205235367167,12.0,333664.1680138982,286136.6936795114,378246.27848637296,92.10958480686159,2.4894138953213085,29.0,2.0
Charles Oakley,14.0,False,14.494049775195968,0.287660171038553,13.903154823164625,15.0,1.0968451768353749,15.0,166225.82276627203,120637.81639995342,217633.78611048666,96.99596971053325,2.57957890623886,29.0,2.0
Chrishell Stause,6.0,False,8.50457563681808,0.30075017623988226,7.909485314526711,9.089349855806216,1.1798645412795041,9.0,638198.8479854438,596489.639309155,680000.3555644627,83.51071625530766,2.495320175234101,29.0,2.0
Jeannie Mai,6.0,False,8.50209692331058,0.29891865791379385,7.912463277168154,9.084579962159406,1.172116684991252,8.0,638382.7271842014,596704.6175135088,679987.3333556007,83.28271584209195,2.5067767078873997,29.0,2.0
Jesse Metcalfe,4.0,False,4.002997101291213,0.29915869586500915,3.4067865844793723,4.590036940542558,1.1832503560631857,4.0,964410.0079099184,923432.5635305196,1005717.3494017073,82.2847858711877,2.50526923341334,29.0,2.0
Johnny Weir,6.0,False,8.493419228348305,0.30033469415982866,7.901923536550234,9.073811281555672,1.1718877450054386,8.0,639023.861808395,597488.5514728723,680818.4238254424,83.32987235257018,2.4979099103530666,29.0,2.0
Justina Machado,2.0,False,2.4990201618280623,0.2984084699826663,1.9206342944458588,3.081630227477003,1.1609959330311443,3.0,1071339.0773158474,1030305.6788418414,1111144.3302985225,80.83865145668108,2.50998679833164,29.0,2.0
Kaitlyn Bristowe,1.0,False,1.1214374678101817,0.17554250957054648,1.0,1.5886842811736683,0.5886842811736683,1.0,1168689.4631197832,1134448.089191485,1193408.6255915263,58.96053640004131,3.629204080192833,29.0,2.0
Monica Aldama,12.0,False,12.499662725538565,0.2991256144401852,11.907257170960754,13.089710724218168,1.1824535532574139,13.0,333497.01017052267,287352.478462328,379539.5831205912,92.18710465826315,2.5054768820152096,29.0,2.0
Nelly,6.0,False,8.50327863940876,0.3017646043760747,7.904135393599614,9.079565533327715,1.1754301397281006,9.0,638295.3080803538,596750.8700170201,680995.5277292131,84.24465771219297,2.4890196625284156,29.0,2.0
Nev Schulman,2.0,False,2.501575273413989,0.3009499433777248,1.9131551966653773,3.096442422734698,1.1832872260693208,3.0,1071155.910436125,1030597.1070227135,1112411.352913807,81.81424589109339,2.4940769203649076,29.0,2.0
Skai Jackson,14.0,False,14.49063104969146,0.2856419171094962,13.915287731105304,15.0,1.0847122688946964,14.0,166537.71797328093,120601.31721075292,216120.75097183487,95.51943376108196,2.593079112082278,29.0,2.0
Veron Davis,6.0,False,8.498542825834196,0.29889946249726995,7.905141791520344,9.06821308923261,1.1630712977122668,9.0,638644.8142529583,597300.8976533444,681009.4813992672,83.70858374592278,2.506897336335328,29.0,2.0
AJ McLean,7.0,False,7.49832223811737,0.29850879866231167,6.914064271294597,8.08282289882158,1.168758627526982,7.0,723131.2557117661,675659.1854857666,769905.0064459869,94.2458209602203,2.5093548833971413,29.0,3.0
Anne Heche,13.0,False,13.000689231047852,0.3018103678248329,12.410916489783343,13.598588105143417,1.187671615360074,13.0,237289.87573091348,178964.06200837044,292608.3959555939,113.64433394722347,2.4887361802370034,29.0,3.0
Carole Baskin,14.0,False,13.878203544068326,0.17391628400444653,13.419536842261587,14.0,0.5804631577384125,14.0,148589.96035094917,133965.1181625507,195521.23954564723,61.55612138309653,3.6507504606179846,29.0,3.0
Chrishell Stause,4.0,False,5.001237080030529,0.30009478315619004,4.409819588863764,5.595355271278911,1.1855356824151473,5.0,929533.2769227877,882214.5781021247,975927.944917745,93.71336681562022,2.499407745613162,29.0,3.0
Jeannie Mai,4.0,False,4.99598429694097,0.29818385884213033,4.417496196354341,5.577018911983946,1.1595227156296053,5.0,929968.1824421078,884273.5035930604,976312.1876002674,92.03868400720692,2.511402654311194,29.0,3.0
Jesse Metcalfe,9.0,False,9.000168402695804,0.2991883715964169,8.417361508121468,9.581950625973231,1.1645891178517633,9.0,596318.2151650199,548236.2724158335,643880.6065745492,95.64433415871568,2.5050829912726242,29.0,3.0
Johnny Weir,1.0,False,1.510094354897706,0.28874737794703065,1.0,2.099209086679198,1.0992090866791981,2.0,1212151.3493399874,1165554.7361910082,1255195.462911148,89.64072672013985,2.5723646170450993,29.0,3.0
Justina Machado,10.0,False,9.994554635430777,0.2973073290372699,9.415825174734652,10.586945306630055,1.1711201318954032,10.0,510757.7030747091,460431.92700854974,559505.1055709531,99.07317856240337,2.516943250010356,29.0,3.0
Kaitlyn Bristowe,3.0,False,2.99795039384946,0.29624322934235175,2.406507474748323,3.5715854277061685,1.1650779529578457,3.0,1092374.2732841885,1046473.9988772526,1139440.5753139488,92.96657643669623,2.5237024280760796,29.0,3.0
Monica Aldama,7.0,False,7.499713409007847,0.3017480890227137,6.915213185871755,8.09260672184117,1.177393535969415,7.0,723012.9570430135,675282.5532098674,770017.741324103,94.73518811423553,2.489121982963465,29.0,3.0
Nelly,11.0,False,11.507187203762896,0.30074085111370924,10.912834251361794,12.098147667293226,1.1853134159314322,12.0,376924.6124545179,324556.0106683572,428327.90974314255,103.77189907478535,2.495378240628262,29.0,3.0
Nev Schulman,1.0,False,1.5012267586795516,0.2869517571764043,1.0,2.0899832965197502,1.0899832965197502,1.0,1212866.313036665,1165893.3904527836,1254830.2514126517,88.93686095986818,2.5843014832056137,29.0,3.0
Skai Jackson,11.0,False,11.505205371650012,0.2992985560524008,10.911552942563187,12.08481844999823,1.1732655074350422,12.0,377101.00143837126,325784.0329928495,428619.32043052063,102.83528743767116,2.504391726046632,29.0,3.0
Veron Davis,4.0,False,4.995778852702296,0.30071164316347754,4.40652071257743,5.595364962775671,1.1888442501982404,5.0,929981.0240050037,882971.2284007639,976171.8338980036,93.20060549723962,2.495560129237453,29.0,3.0
AJ McLean,3.0,False,5.003182924780846,0.2977610042937307,4.4170734367351985,5.587304615669662,1.170231178934464,5.0,969363.290035496,916156.8912080383,1023000.7062382495,106.84381503021123,2.514072493797154,29.0,4.0
Anne Heche,10.0,False,11.501502187364864,0.30118478331682597,10.916422801865265,12.095005791162368,1.1785829892971034,11.0,326262.3655122909,263003.8866975755,386879.6493668681,123.87576266929257,2.4926169724893934,29.0,4.0
Chrishell Stause,8.0,False,8.498989444864254,0.2976968370685412,7.913541200680594,9.079587940452669,1.1660467397720744,8.0,633375.4510293822,577176.0541188322,688710.2706656351,111.5342165468029,2.514478132064336,29.0,4.0
Jeannie Mai,10.0,False,11.506544568921887,0.3023446870235671,10.912551929022403,12.101743445589685,1.1891915165672824,11.0,325712.2852098988,262101.1762424312,387439.9335691649,125.3387573267337,2.4854311048512137,29.0,4.0
Jesse Metcalfe,10.0,False,11.499658182253231,0.30166494169665814,10.900718297612684,12.081329910529794,1.1806116129171098,12.0,326461.7943517768,263703.9462976002,387427.0011124539,123.72305481485365,2.48963724784129,29.0,4.0
Johnny Weir,3.0,False,5.001371332684189,0.3003407175249536,4.414803599472526,5.581494616339114,1.1666910168665883,5.0,969537.037014473,915586.9257208946,1023126.3472838699,107.53942156297528,2.4978723278070487,29.0,4.0
Justina Machado,3.0,False,4.997345496131235,0.3005953361497825,4.407179711012087,5.5974737221020225,1.1902940110899358,5.0,969910.8425498161,915505.7854417228,1023081.5651739428,107.57577973221998,2.4962846787265147,29.0,4.0
Kaitlyn Bristowe,2.0,False,1.9999643805630098,0.302599628977565,1.4054640215235688,2.5903149442153643,1.1848509226917956,2.0,1249623.4346371444,1195660.2677165496,1304490.636334588,108.83036861803848,2.4838572319094845,29.0,4.0
Monica Aldama,3.0,False,5.004555473439242,0.29562338444783154,4.432390596362507,5.5862531036131715,1.1538625072506647,5.0,969235.0429711958,916659.2981352916,1021574.2628019975,104.91496466670593,2.5276564513386695,29.0,4.0
Nelly,10.0,False,11.499211991502651,0.2971781857869833,10.91405029604209,12.077249190855811,1.1631988948137213,12.0,326518.34976644715,265167.38113850006,386370.0610924141,121.20267995391401,2.517761638944404,29.0,4.0
Nev Schulman,3.0,False,5.000677743997559,0.29961379237864194,4.415852549222716,5.585691484067659,1.1698389348449423,5.0,969600.1070004877,916435.4561753523,1022131.9264602576,105.69647028490529,2.502416130453476,29.0,4.0
Skai Jackson,1.0,False,1.1184444269399427,0.17415363078759155,1.0,1.5799754771066743,0.5799754771066743,1.0,1331003.134809256,1286684.881084256,1364434.954605715,77.75007352145877,3.647589846347061,29.0,4.0
Veron Davis,8.0,False,8.498629507352435,0.3032464065785339,7.901042783675876,9.0927543500148,1.1917115663389248,9.0,633396.8651123347,577106.61599423,690060.4956907083,112.95387969647825,2.4798733074518937,29.0,4.0
AJ McLean,5.0,False,7.000057717972851,0.29827354614953533,6.418326040239613,7.591178577019232,1.1728525367796188,7.0,788637.3499219248,724792.3273756956,852100.3727057235,127.30804533002794,2.510837110995419,29.0,5.0
Chrishell Stause,11.0,False,11.495010613448528,0.2875092906597969,10.91413416961674,12.0,1.0858658303832591,12.0,248741.9962406109,180904.00651450432,322909.8308195622,142.00582430505787,2.580583289493109,29.0,5.0
Jeannie Mai,5.0,False,7.0002074885504655,0.2990451220384482,6.4124695405287,7.597825421554503,1.185355881025803,7.0,788611.9330469299,725785.3893150664,851402.1371359996,125.61674782093323,2.5059822680996198,29.0,5.0
Jesse Metcalfe,11.0,False,11.492624274082033,0.28675058776163637,10.91311909449745,12.0,1.0868809055025501,11.0,249060.86039253668,180658.86058498823,324058.41638658295,143.39955580159472,2.585645714949304,29.0,5.0
Johnny Weir,1.0,False,1.1188628075374534,0.1749077902525658,1.0,1.577022979226254,0.577022979226254,1.0,1431804.9649588657,1380655.528995612,1470980.99791978,90.32546892416804,3.6375833477882553,29.0,5.0
Justina Machado,5.0,False,7.000730871847909,0.2955106647934152,6.425385319843911,7.5836469135871205,1.1582615937432097,7.0,788556.1331595377,725617.6868560043,850617.4538393352,124.99976698333094,2.5283768277710643,29.0,5.0
Kaitlyn Bristowe,2.0,False,1.9993119378780038,0.30412742225390066,1.3983642374030467,2.5823821212319826,1.184017883828936,2.0,1337328.187312622,1275689.1826021562,1399530.5123822514,123.84132978009525,2.4744670738323005,29.0,5.0
Monica Aldama,3.0,False,3.5045530692787157,0.3014133717600663,2.910396055053568,4.084160065055329,1.173764010001761,4.0,1174738.510409434,1112941.050951518,1237380.7051464778,124.4396541949599,2.4911975294079696,29.0,5.0
Nelly,5.0,False,6.998720067384851,0.3005076301520213,6.407672382323281,7.590869955836681,1.1831975735133993,7.0,788774.7704360125,725105.2001885406,853284.7163846896,128.17951619614894,2.4968313328273632,29.0,5.0
Nev Schulman,3.0,False,3.497124653021802,0.3016281989656503,2.899485456818775,4.087148820283806,1.187663363465031,3.0,1175543.9955468194,1113879.8477455652,1238662.930937321,124.7830831917557,2.4898650109115623,29.0,5.0
Skai Jackson,5.0,False,7.000750076561273,0.2988833307007056,6.4132106949179315,7.578931828949143,1.1657211340312115,7.0,788552.6228232913,725785.5966292507,852340.1678079806,126.55457117872987,2.506998721263513,29.0,5.0
Veron Davis,10.0,False,9.994507212543551,0.298946198497194,9.399505408708487,10.579997409575846,1.1804920008673587,10.0,439648.67575141514,369501.37970886886,508802.3006383915,139.30092092952265,2.506603656751058,29.0,5.0
AJ McLean,1.0,False,2.5033432219920186,0.30223577226398723,1.9236434929749047,3.1067868651211867,1.183143372146282,2.0,1370218.564995972,1296045.0226976257,1442248.916245687,146.20389354806136,2.4861040935556082,29.0,6.0
Chrishell Stause,7.0,False,7.50258913818242,0.2992331297400706,6.905433012744134,8.09094805530966,1.1855150425655259,8.0,719306.0529774294,643704.0234018572,795448.7778163253,151.74475441446808,2.504802145681326,29.0,6.0
Jeannie Mai,6.0,False,5.998039526427968,0.2975685289283684,5.4078713405390415,6.576853344164955,1.1689820036259135,6.0,920012.2696548731,848136.2380053862,992845.2600660668,144.70902206068055,2.515289634960453,29.0,6.0
Johnny Weir,9.0,False,8.996652641121914,0.2975811573305065,8.42036708781147,9.5789048594067,1.1585377715952294,9.0,512422.45304632874,432749.211499415,590472.1940852858,157.72298258587077,2.5152097416143566,29.0,6.0
Justina Machado,1.0,False,2.495964799011637,0.29963508818872864,1.9013631092654701,3.079511108847193,1.178147999581723,2.0,1371165.4660001595,1299417.9064121123,1442998.681575918,143.5807751638058,2.502282781355144,29.0,6.0
Kaitlyn Bristowe,1.0,False,2.4981568011537196,0.2951669887650949,1.9164893262822011,3.075546427887847,1.159057101605646,2.0,1370890.9115505253,1299111.1116690245,1443472.9440998156,144.3618324307911,2.53057575260783,29.0,6.0
Monica Aldama,1.0,False,2.4995596630510453,0.2971716162586947,1.920188009967612,3.092819292285795,1.172631282318183,2.0,1370708.881554889,1299210.4080185718,1442337.6448873281,143.12723686875637,2.5178032846855243,29.0,6.0
Nelly,7.0,False,7.497620752979617,0.30161785611161906,6.904915341253211,8.093350909166912,1.1884355679137002,7.0,719972.6387426836,641715.1541297644,796140.9667637466,154.42581263398216,2.489929132339366,29.0,6.0
Nev Schulman,5.0,False,5.001665114270949,0.29766700839809485,4.419606731950298,5.577585864286258,1.15797913233596,5.0,1050216.7980072259,977159.8611255429,1123892.7020737338,146.7328409481909,2.5146667409706867,29.0,6.0
Skai Jackson,11.0,False,10.878764532395724,0.175305940972506,10.413555691789513,11.0,0.5864443082104867,11.0,229061.08385200796,205502.89277927973,301207.8546971257,95.70496191784594,3.6323226315696067,29.0,6.0
Veron Davis,10.0,False,10.000130203587371,0.300352651561428,9.418577571772106,10.584649603177319,1.1660720314052124,10.0,366024.879617906,278489.86471613747,449311.35651206784,170.82149179593037,2.497797869203235,29.0,6.0
