celebrity_name,judge_rank,was_eliminated,mean_fan_rank,std_fan_rank,fan_rank_ci_low,fan_rank_ci_high,fan_rank_ci_width,mode_fan_rank,mean_fan_votes,fan_votes_ci_low,fan_votes_ci_high,fan_votes_ci_width,certainty_index,season,week
Kate Flannery,5.0,False,5.499997245533843,4.2818753972539766e-05,5.499889692911187,5.5000754721475245,0.0001857792363377797,5.0,103051.11533480683,103049.89106926878,103053.23786291799,0.0033467936492088484,9.995719957263715,28.0,5.0
Kel Mitchell,2.0,False,2.500001378366971,5.5966910662812716e-05,2.499909310452222,2.500089757941709,0.00018044748948709,2.0,159640.07254018227,159637.62716116948,159641.4970941151,0.003869932945613982,9.99440643947674,28.0,5.0
Lauren Alaina,7.0,False,6.999999689560395,3.910741636643924e-05,6.999927731420903,7.000069371243806,0.00014163982290327226,7.0,73340.55828924701,73339.35120542759,73342.04544141318,0.00269423598558933,9.996090787155499,28.0,5.0
Sailor Brinkley-Cook,5.0,False,5.49999954569515,4.3166618394158336e-05,5.499893254819353,5.500095062472871,0.00020180765351796026,5.0,103051.07074863404,103048.87892363386,103053.03806158026,0.004159137946393457,9.995685200713528,28.0,5.0
Sean Spicer,9.0,False,8.99999991480445,8.476850247019604e-07,9.0,9.0,0.0,9.0,29970.996321141265,29970.825770345768,29971.134023516857,0.0003082531710897456,9.999915232216093,28.0,5.0
Ally Brooke,6.0,False,6.499998012524826,6.742415383796668e-05,6.499849494373991,6.50011904798713,0.00026955361313873993,6.0,83381.94675671562,83379.84265237344,83384.8775758619,0.0050349234884633914,9.993262127569675,28.0,6.0
Hannah Brown,8.0,False,8.000005069608353,5.575051124224779e-05,7.99991884769198,8.000174017554617,0.0002551698626369614,8.0,52478.975594283744,52475.532390212946,52480.73250962498,0.0052001194120311995,9.994428055263452,28.0,6.0
James Van Der Beek,1.0,False,2.00000484508977,5.629812967434349e-05,1.9999219786907856,2.000134431129355,0.00021245243856937712,2.0,168801.77164875445,168800.00937709757,168803.69289337576,0.003683516278193565,9.994373354728618,28.0,6.0
Karamo Brown,6.0,False,6.49999700827447,5.470690065552257e-05,6.499881995699539,6.500069022839256,0.00018702713971663343,6.0,83381.96678236857,83380.50567728409,83384.4664728414,0.003960795557315578,9.994532301143028,28.0,6.0
Kate Flannery,1.0,False,2.0000089008497084,4.8688282121948645e-05,1.9999182734999432,2.000155562273755,0.00023728877381179458,2.0,168801.697171819,168799.68663788144,168802.5877271869,0.0029010893054655755,9.995133541183003,28.0,6.0
Kel Mitchell,4.0,False,4.499999687491348,4.807312885803059e-05,4.499949503398038,4.500078350147045,0.00012884674900703885,4.0,122194.36743686936,122192.96493695276,122196.11173849714,0.00314680154438247,9.995194997029467,28.0,6.0
Lauren Alaina,4.0,False,4.499993377471588,5.7222269203248007e-05,4.4999005618271966,4.5000403455919775,0.00013978376478096521,4.0,122194.48723083475,122192.6859467229,122196.2577315169,0.0035717847940104548,9.994281045595159,28.0,6.0
Sailor Brinkley-Cook,1.0,False,1.999999221256963,5.0717066597279994e-05,1.9998792748396523,2.000115449369796,0.00023617453014379564,2.0,168801.8749212282,168799.16018841922,168803.73306633448,0.004572877915255958,9.994930864257222,28.0,6.0
Sean Spicer,9.0,False,8.999994641224493,3.79206863654934e-05,9.0,9.0,0.0,9.0,29962.912457126364,29962.65865350114,29963.054609184142,0.0003959556830013753,9.996209368796821,28.0,6.0
Ally Brooke,1.0,False,2.000005174171937,6.076421838432522e-05,1.9998484729837638,2.0001507201842625,0.00030224720049876197,2.0,184985.38772397395,184982.1685425854,184988.94681497975,0.006778272394352826,9.993927268209573,28.0,7.0
Hannah Brown,4.0,False,4.00001354532724,6.721212377847734e-05,3.99993206440461,4.0001720388412485,0.0002399744366385903,4.0,138619.4830378624,138616.48946911606,138621.7048542085,0.0052153850924514696,9.993283302057486,28.0,7.0
James Van Der Beek,1.0,False,2.000003148176595,6.805302543750252e-05,1.9998565033233446,2.0001742384337295,0.0003177351103849091,2.0,184985.43401109017,184983.37973901207,184988.5800704415,0.005200331429427024,9.993199325520983,28.0,7.0
Karamo Brown,6.0,False,6.0000027817021,5.9679357759207854e-05,5.999917347535045,6.00010941514858,0.00019206761353451896,6.0,90217.18541394392,90214.86731412307,90219.51847951484,0.0046511653917696094,9.994035623725534,28.0,7.0
Kate Flannery,7.0,False,6.999996316532833,4.4801929070589525e-05,6.999898489362042,7.00009790749188,0.0001994181298377029,7.0,64573.05354627238,64571.04827248667,64575.7107890336,0.00466251654693042,9.99552181340692,28.0,7.0
Kel Mitchell,5.0,False,5.000009511327531,6.24652778604917e-05,4.9999616176570605,5.00019597015689,0.00023435249982917128,5.0,114766.47659836097,114762.59391416392,114768.30755978575,0.005713645621828619,9.99375737168907,28.0,7.0
Lauren Alaina,1.0,False,2.0000119927160696,5.856525521278224e-05,1.9999543060588585,2.000188143165498,0.00023383710663971158,2.0,184985.2319350487,184981.5243340351,184988.85518310926,0.0073308490741765125,9.994146902360292,28.0,7.0
Sean Spicer,8.0,False,7.999999937012947,6.267132708491531e-07,8.0,8.0,0.0,8.0,36867.74773344758,36867.635424832835,36868.27924237548,0.0006438175426446833,9.999937329065682,28.0,7.0
Ally Brooke,3.0,False,2.9999946871815215,0.00010958403184813352,2.999800278400507,3.000249015233664,0.0004487368331567154,3.0,175022.08841074037,175015.9007612238,175026.29809237996,0.010397331156156724,9.989053592330054,28.0,8.0
Hannah Brown,2.0,False,2.0000180691670812,9.688286694996482e-05,1.9998483741618993,2.0002643923887375,0.00041601822683823286,2.0,204522.07588731023,204513.86415746005,204527.6520988313,0.013787941371265332,9.990321090510006,28.0,8.0
James Van Der Beek,1.0,False,1.0,0.0,1.0,1.0,0.0,1.0,233563.45728027594,233560.23416659006,233568.15204416387,0.007917877573810983,10.0,28.0,8.0
Kate Flannery,5.0,False,5.000012504496421,8.287254236022482e-05,4.999866511873178,5.000254931569992,0.000388419696813358,5.0,113908.28076323167,113901.78163529905,113911.85344945031,0.010071814151262515,9.991719607935398,28.0,8.0
Kel Mitchell,4.0,False,3.9999927933631527,8.501386458149076e-05,3.999806128956045,4.000144438353354,0.00033830939730927767,4.0,144905.133186027,144900.03660031577,144912.44035579258,0.012403755476814694,9.991505834759986,28.0,8.0
Lauren Alaina,6.0,False,6.0000144274758895,0.00010873115088736924,5.999852245306375,6.000301473945009,0.00044922863863394724,6.0,81529.59756228016,81519.96755844285,81534.66399133045,0.014696432887605625,9.989138694533697,28.0,8.0
Sean Spicer,7.0,False,7.0,0.0,7.0,7.0,0.0,7.0,46549.366910134646,46548.724541232834,46550.30257999209,0.0015780387592531043,10.0,28.0,8.0
Ally Brooke,1.0,False,1.0000000046131792,4.5900554228876824e-08,1.0,1.0,0.0,1.0,266848.6693215838,266845.49231328076,266854.1544290165,0.008662115735758561,9.999995409946683,28.0,9.0
Hannah Brown,4.0,False,3.999990374197065,7.824281759867347e-05,3.9997737545006724,4.00013288895715,0.0003591344564779497,4.0,148621.51639673032,148617.4122057149,148631.80720587398,0.01439500015907106,9.992181835392405,28.0,9.0
James Van Der Beek,3.0,False,3.000016618725185,8.533852411535359e-05,2.999906354249889,3.0002388815448597,0.00033252729497057487,3.0,189062.46666736252,189054.37638750862,189066.76608408534,0.01238969657671987,9.991473424042544,28.0,9.0
Kel Mitchell,2.0,False,1.9999947619074228,9.273759976911084e-05,1.9998011588164033,2.0002132366346226,0.0004120778182192808,2.0,228358.185458836,228353.72500432678,228366.3446368727,0.01261963254591683,9.990734832317212,28.0,9.0
Lauren Alaina,5.0,False,5.000025681350913,0.0001240307963128774,4.99983353515358,5.0004001108339295,0.0005665756803496791,5.0,106374.37608733887,106359.6085443944,106383.02454548102,0.023416001086618052,9.987612284950334,28.0,9.0
Sean Spicer,6.0,False,6.0,0.0,6.0,6.0,0.0,6.0,60734.786068148336,60734.06294064389,60736.03443912317,0.0019714984792808536,10.0,28.0,9.0
Ally Brooke,1.0,False,1.0000023460716365,2.107326493971421e-05,1.0,1.0000010746304002,1.074630400221821e-06,1.0,311228.64917852764,311220.026665222,311234.8765037566,0.014849838534602896,9.997893117494959,28.0,10.0
Hannah Brown,3.0,False,3.50002722281728,8.55055588548279e-05,3.49993216134928,3.500232969334763,0.00030080798548315357,3.0,174159.3604647214,174145.61812449794,174163.44854039693,0.017830415898992213,9.99145674906897,28.0,10.0
James Van Der Beek,5.0,False,4.9999979284201395,1.821810013761324e-05,4.999993896637615,5.0,6.103362385267985e-06,5.0,82775.49177504999,82773.26772165894,82777.23028610002,0.0039625644410843965,9.998178521824956,28.0,10.0
Kel Mitchell,2.0,False,1.99998824546298,0.00010614221064708991,1.9997117310345325,2.0001847408834843,0.00047300984895182197,2.0,257674.50951320928,257665.19221530444,257689.27448080134,0.02408226549689425,9.98939703315869,28.0,10.0
Lauren Alaina,3.0,False,3.4999815068786013,0.00010905803198696501,3.499635342735824,3.5001670376846565,0.0005316949488323175,3.0,174161.98906849162,174153.93364481925,174178.7503365708,0.02481669175156276,9.98910607749879,28.0,10.0
Ally Brooke,1.0,False,1.0000001019321036,1.0142116258167779e-06,1.0,1.0,0.0,1.0,374535.2402969573,374528.49413587333,374543.12386003626,0.014629724162921775,9.999898579866032,28.0,11.0
Hannah Brown,3.0,False,3.000001208325108,8.62509789875664e-05,2.9997971347401178,3.000121517645374,0.0003243829052563818,3.0,210730.4199391623,210721.1211459721,210743.2221823062,0.022101036334090166,9.991382334921738,28.0,11.0
Kel Mitchell,2.0,False,2.000012664915142,8.46257914312688e-05,1.999941941582014,2.0001705216840686,0.00022858010205450974,2.0,294418.3418147374,294409.8557523973,294426.6188232945,0.016763070897199212,9.991544576326076,28.0,11.0
Lauren Alaina,4.0,False,3.999999959291646,4.050430062854299e-07,4.0,4.0,0.0,4.0,120315.9979491429,120313.82431196357,120318.52397591497,0.00469966395139636,9.999959495863429,28.0,11.0
AJ McLean,6.0,False,8.000001911307912,3.4172486375880866e-05,7.999941427737858,8.000100186638393,0.00015875890053518305,8.0,67529.69989602912,67528.9773539265,67530.25734425045,0.0012799903239501874,9.99658391872232,29.0,1.0
Anne Heche,6.0,False,7.9999956448758045,4.3566554875707545e-05,7.999880795042379,8.000069955322578,0.00018916028019955178,8.0,67529.74593074783,67529.02462350589,67530.4278402985,0.0014032167926052352,9.99564524173058,29.0,1.0
Carole Baskin,15.0,False,14.999981304826969,6.981921692702928e-05,14.999678996896542,15.0,0.0003210031034583949,15.0,11986.884864009915,11986.663033727631,11989.745013344793,0.003081979617161778,9.99302294962923,29.0,1.0
Charles Oakley,14.0,False,14.000000735277663,3.0947263967422295e-05,13.999918684270213,14.000066561497027,0.00014787722681397497,14.0,20994.41607057881,20993.84791633247,20995.030327435914,0.001182411103443883,9.996906231040104,29.0,1.0
Chrishell Stause,13.0,False,13.000001986034388,4.567244963511918e-05,12.999927370594992,13.000085098548894,0.0001577279539013432,13.0,29332.064473135713,29331.36318012494,29332.616062792225,0.0012528826672860306,9.995434840056863,29.0,1.0
Jeannie Mai,6.0,False,7.999999176512131,5.824644494297354e-05,7.999885908458576,8.00011935023978,0.00023344178120421333,8.0,67529.71998615975,67528.91926822109,67530.31660719951,0.00139733897842234,9.994178746179104,29.0,1.0
Jesse Metcalfe,6.0,False,7.999992793499684,4.182193684517069e-05,7.999847084543891,8.000042880290437,0.00019579574654571275,8.0,67529.76687770349,67529.3132802314,67530.62758873176,0.0013143085003539455,9.995819554658693,29.0,1.0
Johnny Weir,6.0,False,8.000001281912624,4.655578185921489e-05,7.999887404557674,8.00010342567426,0.00021602111658580725,8.0,67529.7045195288,67528.99260284961,67530.47053110786,0.001477928258245811,9.995346588246303,29.0,1.0
Justina Machado,1.0,False,1.500001839601577,3.7376004041730285e-05,1.4999190392538386,1.5000896201852625,0.00017058093142385822,1.0,114174.49121525796,114173.8194816889,114175.06463030542,0.0012451486165227835,9.99626379603957,29.0,1.0
Kaitlyn Bristowe,3.0,False,3.5000001685637905,4.0775007311269024e-05,3.4999273670082567,3.5000828535208566,0.00015548651259988944,3.0,100007.80193919377,100006.96872433063,100008.39675436016,0.0014280300295358758,9.995924161192445,29.0,1.0
Monica Aldama,5.0,False,4.999991685298201,4.14664601530928e-05,4.99989612532366,5.000026360440794,0.0001302351171341698,5.0,89290.53939398853,89290.10038183925,89291.42143445532,0.0013210526160692098,9.995855072739301,29.0,1.0
Nelly,12.0,False,11.999998757066415,4.189478881928634e-05,11.999880440034106,12.000088762248232,0.0002083222141262553,12.0,37313.78398625966,37313.0375013942,37314.49891203147,0.0014614106372682727,9.995812275556382,29.0,1.0
Nev Schulman,3.0,False,3.500004325117498,4.781201807235956e-05,3.49993258823365,3.500098979681088,0.00016639144743813006,3.0,100007.77236029984,100006.96444295412,100008.29019878409,0.0013257558299665107,9.995221083089382,29.0,1.0
Skai Jackson,1.0,False,1.5000009424212069,3.0163694621899146e-05,1.4999201465656105,1.5000655686808961,0.00014542211528567606,1.0,114174.49754304849,114174.03746366632,114174.80748931904,0.0007700256527168677,9.99698454011192,29.0,1.0
Veron Davis,11.0,False,10.999993853658488,3.8292637064903386e-05,10.999902298920707,11.000041726471883,0.00013942755117568595,11.0,45069.11094405837,45068.66542230574,45069.930751420914,0.0012653291151727899,9.996172202058283,29.0,1.0
AJ McLean,5.0,False,5.000001066251237,2.5333641081698845e-05,4.99996946361907,5.00004524531839,7.578169931932166e-05,5.0,89231.2174543866,89230.85699625271,89231.57742260078,0.0007204263480671216,9.99746727752265,29.0,2.0
Anne Heche,6.0,False,8.499999449819075,2.1046523708119102e-05,8.499948683313008,8.5000508017401,0.00010211842709217933,8.0,63804.661422969686,63804.25589286144,63805.09083615713,0.0008349432956892998,9.99789579049214,29.0,2.0
Carole Baskin,12.0,False,12.500001480498321,2.9545706398082907e-05,12.499957979327133,12.50008000950375,0.00012203017661605031,12.0,33335.04536472477,33334.4089421891,33335.39410749565,0.000985165306556155,9.997046302051114,29.0,2.0
Charles Oakley,14.0,False,14.500000514213582,1.8485096797717696e-05,14.499963361619912,14.500040851174676,7.748955476394315e-05,14.0,16599.241924846967,16598.879072745982,16599.599377129347,0.0007203043833651463,9.998151831955878,29.0,2.0
Chrishell Stause,6.0,False,8.49999812546595,1.9973219076305084e-05,8.499939364287306,8.500035868555951,9.650426864560302e-05,8.0,63804.67119696252,63804.38435304209,63805.15407791839,0.0007697248762997332,9.998003076942187,29.0,2.0
Jeannie Mai,6.0,False,8.500001288473566,2.6921982804922987e-05,8.499959326239177,8.500041618610105,8.229237092827191e-05,8.0,63804.647853111615,63804.36142706401,63804.95144104707,0.0005900139830628177,9.997308526317589,29.0,2.0
Jesse Metcalfe,4.0,False,3.999995942057682,2.8332343137562854e-05,3.999914655671051,4.000043104495994,0.00012844882494267296,4.0,96381.16235137811,96380.92560109824,96381.70444558952,0.0007788444912876002,9.997167568180545,29.0,2.0
Johnny Weir,6.0,False,8.50000015970151,2.5100408364746888e-05,8.499934104960026,8.50003774326028,0.00010363830025461596,8.0,63804.656183786836,63804.343950810595,63805.16773744959,0.0008237866389972623,9.997490589035925,29.0,2.0
Justina Machado,2.0,False,2.4999989635020823,2.3630517762431574e-05,2.4999461331222923,2.500039267426954,9.3134304661735e-05,2.0,107035.84275787964,107035.4901181157,107036.25327777005,0.000763159654350602,9.997637506493204,29.0,2.0
Kaitlyn Bristowe,1.0,False,1.000017374804176,8.492744515054279e-05,1.0,1.0002734586124213,0.00027345861242134006,1.0,117619.36778372512,117617.97588287441,117619.56815873033,0.0015922758559172507,9.991514462035546,29.0,2.0
Monica Aldama,12.0,False,12.50000138023826,2.4004198802369412e-05,12.499959269744659,12.500040891356752,8.162161209313012e-05,12.0,33335.04616398084,33334.729354503455,33335.34565437626,0.0006162998728032107,9.997600156183044,29.0,2.0
Nelly,6.0,False,8.500001715552084,2.8493773816600467e-05,8.49995350323537,8.5000609401316,0.00010743689623105013,8.0,63804.644701126585,63804.28500106886,63804.982148353236,0.0006971472843724769,9.997151434282213,29.0,2.0
Nev Schulman,2.0,False,2.4999940618919183,5.651181652571574e-05,2.4998593951282087,2.500056220324516,0.00019682519630714879,2.0,107035.87745135668,107035.41685424549,107036.73960502491,0.0013227507794217673,9.9943520101291,29.0,2.0
Skai Jackson,14.0,False,14.499997140368771,4.196076293723933e-05,14.499909396177875,14.500037083736535,0.00012768755865977255,14.0,16599.272170366556,16598.913372330193,16600.054488927184,0.0011411165969911962,9.995805683673407,29.0,2.0
Veron Davis,6.0,False,8.500001645330821,3.127468994088812e-05,8.499936382846906,8.500062005518467,0.00012562267156113194,8.0,63804.64521939749,63804.30497713922,63805.09074847143,0.0007857713322155178,9.996873508806337,29.0,2.0
AJ McLean,7.0,False,7.500002800175293,3.1425191226495527e-05,7.499974872973156,7.500078439377957,0.0001035664048014695,7.0,72384.1033663107,72383.40758926685,72384.4175124368,0.001009923169956892,9.996858468109753,29.0,3.0
Anne Heche,13.0,False,13.000004899605836,2.930212423993703e-05,12.999965934142397,13.000099867549984,0.0001339334075876053,13.0,23801.57620214428,23800.678737313992,23801.94226687996,0.0012635295659674738,9.997070645938972,29.0,3.0
Carole Baskin,14.0,False,13.999987143861235,7.026006751995874e-05,13.99986000101663,14.0,0.00013999898336969352,14.0,13589.609143271646,13589.4559899451,13590.968598632839,0.0015126086877389753,9.992978926259154,29.0,3.0
Chrishell Stause,4.0,False,5.000003199057253,3.0578688092995564e-05,4.999948878856904,5.000084576363873,0.00013569750696884597,5.0,93068.30528828008,93067.64216725089,93068.67721021557,0.0010350429646787233,9.996943065961025,29.0,3.0
Jeannie Mai,4.0,False,4.999999516175149,4.039092461400638e-05,4.9999203835416095,5.000045983405138,0.00012559986352833619,5.0,93068.33544726996,93067.58314983417,93068.96976116103,0.0013866113268595655,9.995962538306706,29.0,3.0
Jesse Metcalfe,9.0,False,9.000000573462296,2.3608913062937705e-05,8.999951504191003,9.000035804249128,8.430005812520847e-05,9.0,59707.65365308512,59707.287450244,59708.10604799538,0.0008185977513785474,9.997639665942922,29.0,3.0
Johnny Weir,1.0,False,1.4999979343575374,2.48208903139334e-05,1.4999393945709005,1.5000557541357122,0.00011635956481170773,1.0,121428.38568644012,121427.92919390586,121428.82398319214,0.0008947892862779554,9.997518526892325,29.0,3.0
Justina Machado,10.0,False,9.999996814884389,2.872565426406006e-05,9.999943944039982,10.00004524282993,0.00010129878994824537,10.0,51095.356139949996,51094.89199335746,51095.85578712357,0.0009637937661100296,9.99712825949984,29.0,3.0
Kaitlyn Bristowe,3.0,False,3.0000008071632625,2.9273067862948895e-05,2.9999262081300118,3.0000633109960444,0.00013710286603263455,3.0,109340.98003809928,109340.45699641033,109341.63420165754,0.001177205247207894,9.997073549875436,29.0,3.0
Monica Aldama,7.0,False,7.5000065461483,4.143887603130061e-05,7.499946331054033,7.500150947038369,0.00020461598433652028,7.0,72384.07200231553,72382.97796935795,72384.54251738319,0.0015645480252424022,9.995857828866031,29.0,3.0
Nelly,11.0,False,11.499999879801235,2.8852931981760504e-05,11.499928094735862,11.500055549965545,0.00012745522968238276,11.0,37817.44427895987,37816.973715704655,37818.07531666801,0.0011016009633531211,9.997115539053377,29.0,3.0
Nev Schulman,1.0,False,1.5000037035903633,2.208516500426831e-05,1.4999613270890966,1.5000752203438072,0.00011389325471067302,1.0,121428.33936084367,121427.90783581683,121428.61700409796,0.0007091682811296777,9.99779197114639,29.0,3.0
Skai Jackson,11.0,False,11.499994205755344,4.979905560833114e-05,11.499917390472577,11.500060325824482,0.00014293535190468276,11.0,37817.49559087155,37816.973316264986,37818.14863470923,0.0011753184442422934,9.995022573150731,29.0,3.0
Veron Davis,4.0,False,4.999998495931858,2.8847338288562043e-05,4.999937808841114,5.000065329799276,0.00012752095816193076,5.0,93068.34380215826,93067.77535456016,93068.7870893484,0.0010117347882478498,9.997116098100081,29.0,3.0
AJ McLean,3.0,False,4.999999760990997,4.364490294111145e-05,4.999918360932087,5.000091527345543,0.00017316641345566097,5.0,96836.5293021602,96835.72184342693,96837.28736210582,0.001565518678893568,9.995637413752423,29.0,4.0
Anne Heche,10.0,False,11.499999137865725,3.5033078208910846e-05,11.499948860832866,11.500063075379447,0.00011421454658133712,11.0,32632.266672603786,32631.50384482286,32632.80309187134,0.0012992470484823571,9.996497919065861,29.0,4.0
Chrishell Stause,8.0,False,8.499994790100054,3.219840299011363e-05,8.499893894419355,8.500047023923035,0.00015312950367984968,8.0,63250.91260367029,63250.50196993396,63252.06476845707,0.001562798523111269,9.996781196104438,29.0,4.0
Jeannie Mai,10.0,False,11.500002076492748,5.339647986688578e-05,11.499939357696201,11.50012636063769,0.0001870029414892116,11.0,32632.2350125749,32630.976126338748,32633.02577396245,0.0020496476237021853,9.994663201675754,29.0,4.0
Jesse Metcalfe,10.0,False,11.50000744869891,4.0397558023877106e-05,11.49994026759237,11.500134477002348,0.0001942094099778302,11.0,32632.177135348535,32630.94966181351,32632.93003630515,0.0019803744916425787,9.9959618755013,29.0,4.0
Johnny Weir,3.0,False,5.000000170113597,2.8445342205029057e-05,4.999953227462291,5.0000273826884785,7.415522618714476e-05,5.0,96836.52544914877,96836.2916664046,96837.12629015131,0.0008346237467048923,9.997156274686892,29.0,4.0
Justina Machado,3.0,False,5.000002522759385,3.0027494465386227e-05,4.999947034672617,5.000092988934268,0.00014595426165087133,5.0,96836.5032906884,96835.79386536291,96836.96772797209,0.0011738626091828336,9.996998151933223,29.0,4.0
Kaitlyn Bristowe,2.0,False,1.999999739929042,5.0116565964301106e-05,1.9999384226701764,2.0001158521621276,0.00017742949195120872,2.0,124789.46866828663,124788.6537182476,124790.25437340976,0.0016006551621539984,9.99499085381562,29.0,4.0
Monica Aldama,3.0,False,5.000003350464285,3.2097287798297856e-05,4.99996499152139,5.000064125437622,9.913391623239676e-05,5.0,96836.49549494222,96836.09985338211,96836.90757782456,0.0008077244424493983,9.996791301125482,29.0,4.0
Nelly,10.0,False,11.500006197254072,5.366676239206999e-05,11.499945595676714,11.500116019226683,0.00017042354996910092,11.0,32632.190617156142,32631.162825063308,32632.77632750367,0.001613502440362936,9.99463620233734,29.0,4.0
Nev Schulman,3.0,False,4.999994992809945,4.366436980908068e-05,4.999853374397631,5.000066491390462,0.00021311699283099728,5.0,96836.57421107849,96836.09508361055,96837.66007640214,0.0015649927915947046,9.99563546876415,29.0,4.0
Skai Jackson,1.0,False,1.0000002488437971,2.475964518958579e-06,1.0,1.0,0.0,1.0,133997.31769907946,133997.12347037188,133997.66275303566,0.0005392826637835242,9.999752409678353,29.0,4.0
Veron Davis,8.0,False,8.500005857535626,5.1790533065460057e-05,8.499904827960806,8.500143004349788,0.00023817638898115945,8.0,63250.803843262176,63249.48630588306,63251.805083142295,0.002318777259235503,9.994823627564331,29.0,4.0
AJ McLean,5.0,False,6.9999963184102265,3.771820371948461e-05,6.999893578284117,7.000061583114044,0.0001680048299270709,7.0,78774.38712940092,78773.49145881143,78775.67060108315,0.0021791422717215027,9.996229601754543,29.0,5.0
Chrishell Stause,11.0,False,11.499999469888746,3.6372585013993185e-05,11.499930164756742,11.50007703897778,0.0001468742210377627,11.0,24844.726616157186,24843.62306837152,24845.648849780413,0.0020257814088945453,9.99636406398252,29.0,5.0
Jeannie Mai,5.0,False,7.000000707935995,5.0457757255677816e-05,6.99992480102522,7.000096595966838,0.00017179494161734254,7.0,78774.33767620668,78773.42651563665,78775.26358513467,0.0018370694980258122,9.9949567689757,29.0,5.0
Jesse Metcalfe,11.0,False,11.50000487651905,5.138613494683397e-05,11.499906896054116,11.500093436898048,0.00018654084393254777,11.0,24844.654067871328,24843.441061040485,24845.848075660186,0.0024070146197009306,9.99486402568401,29.0,5.0
Johnny Weir,1.0,False,1.0000190008465326,0.00010249503274372752,1.0,1.0003424912804952,0.00034249128049523847,1.0,144257.08145186034,144254.49315415582,144257.5126206477,0.003019466491881758,9.989760991201047,29.0,5.0
Justina Machado,5.0,False,7.000005584684785,3.9701001541294576e-05,6.999952330323375,7.000121535592244,0.00016920526886909926,7.0,78774.28273455804,78772.75995413988,78775.12700468951,0.0023670505496265833,9.996031475389886,29.0,5.0
Kaitlyn Bristowe,2.0,False,2.000001020448255,4.413498858417785e-05,1.9999226000776236,2.000082156482447,0.00015955640482334665,2.0,133555.73532672873,133554.48468967335,133556.9938287675,0.002509139094152488,9.995588448179474,29.0,5.0
Monica Aldama,3.0,False,3.499992270968032,7.485856795450966e-05,3.4998291208025054,3.5000735082629344,0.0002443874604289853,3.0,117376.41864875304,117375.86087931762,117377.98898161124,0.0021281022936163936,9.992519742817954,29.0,5.0
Nelly,5.0,False,7.0000043990845775,5.1333044897330745e-05,6.999913132549744,7.000118008551115,0.0002048760013710904,7.0,78774.29609114844,78773.48772089038,78775.48015215337,0.0019924312629882477,9.99486932923979,29.0,5.0
Nev Schulman,3.0,False,3.49999316927153,4.545700351541797e-05,3.499847239110649,3.500056747742063,0.0002095086314142236,3.0,117376.40890762565,117375.53337858782,117377.90835499203,0.002374976404214976,9.995456365048756,29.0,5.0
Skai Jackson,5.0,False,6.999994118189616,4.250098321317382e-05,6.999888725670588,7.000057723169276,0.00016899749868848346,7.0,78774.41191722499,78773.68027936389,78775.5702386979,0.0018899593340029241,9.995751707244873,29.0,5.0
Veron Davis,10.0,False,10.00000325565893,5.398646277465814e-05,9.999931225913237,10.000123204382893,0.00019197846965646193,10.0,43873.259432464634,43872.02758811359,43874.14609561779,0.0021185075042012614,9.99460426668809,29.0,5.0
AJ McLean,1.0,False,2.500004481486041,3.3340441137549405e-05,2.4999516501194017,2.500109207678299,0.0001575575588974587,2.0,137324.42831238123,137322.6642116422,137325.3888353596,0.002724623717396753,9.996667067100775,29.0,6.0
Chrishell Stause,7.0,False,7.500001392223505,3.984280585775073e-05,7.499895234878211,7.500082068254207,0.00018683337599600947,7.0,72123.35336351256,72122.32240861093,72124.65370422909,0.0023312956181616756,9.99601730623117,29.0,6.0
Jeannie Mai,6.0,False,5.999996855179781,4.1724704051527984e-05,5.999876091441978,6.000062217677811,0.00018612623583269539,6.0,92162.11548799244,92161.07291283805,92163.35176740839,0.0022788545703369893,9.995829269819671,29.0,6.0
Johnny Weir,9.0,False,9.000006149276963,3.90090775333229e-05,8.99995340636308,9.000085042897435,0.00013163653435555034,9.0,51329.494491655336,51328.326870759374,51330.2496948327,0.0019228240733282292,9.996100613361424,29.0,6.0
Justina Machado,1.0,False,2.499998808934023,3.648614647123848e-05,2.4999377523449864,2.50005869515005,0.00012094280506369515,2.0,137324.50027980973,137323.57902047972,137325.6630525918,0.0020840321120631417,9.99635271610622,29.0,6.0
Kaitlyn Bristowe,1.0,False,2.4999990036564386,5.883020931238374e-05,2.49990207580567,2.5000903355528528,0.00018825974718295058,2.0,137324.4978086751,137323.38472785152,137325.7361900599,0.002351462208374869,9.994120438027377,29.0,6.0
Monica Aldama,1.0,False,2.5000020462966925,4.459594348705256e-05,2.499942955201737,2.500082161954972,0.0001392067532348662,2.0,137324.4592068862,137323.53246524354,137325.49377862093,0.0019613133773964363,9.995542393562943,29.0,6.0
Nelly,7.0,False,7.499996682521239,3.4103582749976484e-05,7.4999091187022255,7.500048104081239,0.00013898537901368968,7.0,72123.41725844593,72122.5456971784,72124.45945004068,0.0019137528622813987,9.99659080438285,29.0,6.0
Nev Schulman,5.0,False,5.000000757707744,3.0023560079917273e-05,4.999943121292844,5.000061515422829,0.00011839412998515542,5.0,105248.4672197504,105247.65537802016,105249.45696333468,0.0018015853145188884,9.996998545135613,29.0,6.0
Skai Jackson,11.0,False,10.999994209230197,5.76174320487436e-05,11.0,11.0,0.0,11.0,20976.195080494592,20976.023416600325,20976.214830939414,0.0001914143390895333,9.994241574651937,29.0,6.0
