season,week,celebrity_name,predicted_fan_votes,predicted_fan_percentage
27.0,3.0,Evanna Lynch,98871.92629344434,9.963099612291163
27.0,3.0,Joe Amabile,68465.15600962106,6.642066420532529
27.0,3.0,John Schneider,78678.50642151132,7.749077481627499
27.0,3.0,Juan Pablo Di Pace,108879.91363203051,11.070110700420296
27.0,3.0,Mary Lou Retton,88808.68756143514,8.856088582172823
27.0,3.0,Milo Manheim,98871.92641626962,9.96309962584205
27.0,3.0,Nancy McKeon,82063.55621782783,8.118081188566295
27.0,3.0,Tinashe,98871.92643028447,9.963099627388265
27.0,4.0,Alexis Ren,107141.78081514413,10.775862059645029
27.0,4.0,Bobby Bones,87408.8965513882,8.62068965353763
27.0,4.0,DeMarcus Ware,95328.85202652476,9.482758614736394
27.0,4.0,Evanna Lynch,103212.24584749833,10.344827581341736
27.0,4.0,Joe Amabile,67404.19210691066,6.465517250974234
27.0,4.0,John Schneider,91373.79183820593,9.051724149610159
27.0,4.0,Juan Pablo Di Pace,103212.24590145944,10.344827587254954
27.0,4.0,Mary Lou Retton,111063.90548847897,11.20689655782423
27.0,4.0,Milo Manheim,122790.18399281765,12.49999999351105
27.0,4.0,Tinashe,111063.90543157197,11.20689655156459
27.0,5.0,Alexis Ren,129008.99321943989,13.063063059020399
27.0,5.0,Bobby Bones,95955.56531089706,9.459459464570198
27.0,5.0,DeMarcus Ware,116670.23064899124,11.711711714925531
27.0,5.0,Evanna Lynch,108409.3768705207,10.810810818220633
27.0,5.0,Joe Amabile,79204.13269560058,7.657657659996262
27.0,5.0,John Schneider,108409.37684257454,10.810810815178636
27.0,5.0,Juan Pablo Di Pace,129008.9931700074,13.06306305359399
27.0,5.0,Mary Lou Retton,112543.60372219497,11.261261255120395
27.0,5.0,Milo Manheim,120789.72751977354,12.162162159373958
27.0,6.0,Alexis Ren,117386.90777812527,11.790393002665141
27.0,6.0,Bobby Bones,97316.41048568233,9.606986909862343
27.0,6.0,DeMarcus Ware,113387.8855688785,11.353711787559428
27.0,6.0,Evanna Lynch,125365.450933352,12.663755455952932
27.0,6.0,Joe Amabile,97316.41041578194,9.606986902296967
27.0,6.0,John Schneider,85167.30063682461,8.29694322816207
27.0,6.0,Juan Pablo Di Pace,129345.70049207196,13.100436692980905
27.0,6.0,Mary Lou Retton,105368.23340750714,10.480349350627757
27.0,6.0,Milo Manheim,129345.70028177624,13.100436669892458
27.0,7.0,Alexis Ren,126333.42353661651,12.643678159580565
27.0,7.0,Bobby Bones,122097.45118151918,12.18390804758369
27.0,7.0,DeMarcus Ware,122097.45125068982,12.183908055085338
27.0,7.0,Evanna Lynch,134785.89237563324,13.56321839332689
27.0,7.0,Joe Amabile,109345.49422337288,10.804597691031017
27.0,7.0,John Schneider,124216.28921211735,12.413793097758038
27.0,7.0,Juan Pablo Di Pace,128448.90426040282,12.873563223168578
27.0,7.0,Milo Manheim,132675.09395964813,13.333333332465875
27.0,8.0,Alexis Ren,179205.95781574782,18.012422369004106
27.0,8.0,Bobby Bones,141580.62189277573,13.975155279762362
27.0,8.0,Evanna Lynch,179205.95774000476,18.01242236084046
27.0,8.0,Joe Amabile,144488.35266333935,14.285714285704247
27.0,8.0,Juan Pablo Di Pace,184965.34764493522,18.63354036608047
27.0,8.0,Milo Manheim,170553.76224319712,17.08074533860836
27.0,9.0,Alexis Ren,246946.97492222165,24.67532467720317
27.0,9.0,Bobby Bones,234697.6835911307,23.376623375629148
27.0,9.0,Evanna Lynch,259177.67071271435,25.974025970331272
27.0,9.0,Milo Manheim,259177.67077393335,25.974025976836412
19.0,1.0,Alfonso Ribeiro,94823.61429200786,9.677419365942487
19.0,1.0,Antonio Sabato Jr.,68144.2292671101,6.720430094239983
19.0,1.0,Bethany Mota,85182.43517917789,8.602150534633838
19.0,1.0,Betsey Johnson,55797.427795423195,5.376344101828221
19.0,1.0,Janel Parrish,77909.53397826996,7.795698917332791
19.0,1.0,Jonathan Bennett,80338.25640018498,8.064516140555808
19.0,1.0,Lea Thompson,85182.43521404972,8.602150538510823
19.0,1.0,Lolo Jones,60757.885449457484,5.913978496233114
19.0,1.0,Michael Waltrip,68144.22925151563,6.720430092530641
19.0,1.0,Randy Couture,82762.4791177625,8.333333302692877
19.0,1.0,Sadie Robertson,90010.38186948822,9.139784954726215
19.0,1.0,Tavis Smiley,77909.5342048929,7.795698942391939
19.0,1.0,Tommy Chong,73037.55798065948,7.258064518381262
19.0,2.0,Alfonso Ribeiro,87942.45450505395,8.839778999920165
19.0,2.0,Antonio Sabato Jr.,85441.53392381479,8.563535905164938
19.0,2.0,Bethany Mota,90439.24939464271,9.116022110333418
19.0,2.0,Betsey Johnson,77911.7471459593,7.734806627320565
19.0,2.0,Janel Parrish,92932.11870251416,9.392265199238846
19.0,2.0,Jonathan Bennett,82936.27052958937,8.287292848904269
19.0,2.0,Lea Thompson,95421.24795180692,9.668508290287413
19.0,2.0,Michael Waltrip,67798.60265605971,6.629834250557588
19.0,2.0,Randy Couture,77911.74714646558,7.734806627376124
19.0,2.0,Sadie Robertson,85441.53380572995,8.563535892132812
19.0,2.0,Tavis Smiley,77911.74711153802,7.734806623543085
19.0,2.0,Tommy Chong,77911.74712682556,7.734806625220777
19.0,3.0,Alfonso Ribeiro,90711.62563515909,9.065155821429464
19.0,3.0,Antonio Sabato Jr.,82951.82036229814,8.215297444472565
19.0,3.0,Bethany Mota,111232.63013618332,11.331444765005084
19.0,3.0,Betsey Johnson,82951.82044221855,8.21529745320188
19.0,3.0,Janel Parrish,111232.63013682926,11.33144476507678
19.0,3.0,Jonathan Bennett,90711.62553610741,9.06515581055337
19.0,3.0,Lea Thompson,88129.52498556979,8.781869681273346
19.0,3.0,Michael Waltrip,80355.71322312376,7.932011327806343
19.0,3.0,Randy Couture,75147.5524639923,7.365439097298544
19.0,3.0,Sadie Robertson,90711.6254999995,9.065155806588631
19.0,3.0,Tommy Chong,95863.43157851887,9.631728027293995
19.0,4.0,Alfonso Ribeiro,122795.41910014328,12.499999996970782
19.0,4.0,Antonio Sabato Jr.,91476.6847185636,9.062499988160859
19.0,4.0,Bethany Mota,102921.60596426159,10.312499994684128
19.0,4.0,Betsey Johnson,91476.68475483613,9.062499992109244
19.0,4.0,Janel Parrish,111460.48031532075,11.250000014199884
19.0,4.0,Jonathan Bennett,77051.29952994244,7.499999997335906
19.0,4.0,Lea Thompson,119966.60522284999,12.18749999017259
19.0,4.0,Michael Waltrip,79948.72046718538,7.812500007282145
19.0,4.0,Sadie Robertson,114299.2785679479,11.56250000713356
19.0,4.0,Tommy Chong,88603.22135894897,8.750000011950902
19.0,5.0,Alfonso Ribeiro,127365.87763641057,12.878787876638782
19.0,5.0,Antonio Sabato Jr.,106557.70414244224,10.606060616194773
19.0,5.0,Bethany Mota,120449.61751057852,12.121212127624972
19.0,5.0,Janel Parrish,123910.01501710388,12.500000014615942
19.0,5.0,Jonathan Bennett,92570.33772252822,9.090909092360556
19.0,5.0,Lea Thompson,127365.87763419449,12.878787876395728
19.0,5.0,Michael Waltrip,78460.09419056568,7.575757575162753
19.0,5.0,Sadie Robertson,134264.84492944635,13.636363635318519
19.0,5.0,Tommy Chong,89055.63121673008,8.712121185687971
19.0,6.0,Alfonso Ribeiro,131228.93269781294,13.310580211635603
19.0,6.0,Antonio Sabato Jr.,96825.89432285057,9.556313994982556
19.0,6.0,Bethany Mota,121895.82234710408,12.286689416118048
19.0,6.0,Janel Parrish,112528.58217580258,11.26279862881702
19.0,6.0,Jonathan Bennett,109397.71972185127,10.92150171425977
19.0,6.0,Lea Thompson,109397.71965432561,10.921501706904058
19.0,6.0,Michael Waltrip,103122.000436395,10.238907853756155
19.0,6.0,Sadie Robertson,118777.43436877987,11.945392483714498
19.0,6.0,Tommy Chong,96825.89427507808,9.556313989812292
19.0,7.0,Alfonso Ribeiro,131027.87327444527,13.152804648315625
19.0,7.0,Antonio Sabato Jr.,114979.61725594364,11.411992249787295
19.0,7.0,Bethany Mota,143447.06506570737,14.506769828640488
19.0,7.0,Janel Parrish,129249.50927212037,12.959381042164361
19.0,7.0,Lea Thompson,134581.3335519174,13.539651829113826
19.0,7.0,Michael Waltrip,109606.52877373617,10.831721478027518
19.0,7.0,Sadie Robertson,120340.24538005682,11.992263071003354
19.0,7.0,Tommy Chong,116767.827426073,11.605415852947528
19.0,8.0,Alfonso Ribeiro,163686.01508128067,16.53225805297999
19.0,8.0,Bethany Mota,159971.7459487881,16.12903226022922
19.0,8.0,Janel Parrish,171104.72000698745,17.338709685568237
19.0,8.0,Lea Thompson,130119.44883585647,12.903225807491744
19.0,8.0,Michael Waltrip,103736.85817346307,10.080645168393865
19.0,8.0,Sadie Robertson,152532.68955695065,15.32258064290476
19.0,8.0,Tommy Chong,118848.52239667367,11.693548382432176
19.0,9.0,Alfonso Ribeiro,178995.29175430315,17.99065419817496
19.0,9.0,Bethany Mota,172487.4888390649,17.289719629364086
19.0,9.0,Janel Parrish,178995.29185602418,17.9906542091386
19.0,9.0,Lea Thompson,163795.63713260213,16.355140177874613
19.0,9.0,Sadie Robertson,170316.15676479682,17.056074775598102
19.0,9.0,Tommy Chong,135410.13365320873,13.317757009849647
19.0,10.0,Alfonso Ribeiro,205144.8849401038,20.547945208766187
19.0,10.0,Bethany Mota,207705.9063500203,20.821917815096413
19.0,10.0,Janel Parrish,212824.74374843418,21.369863009929723
19.0,10.0,Sadie Robertson,202582.76400385454,20.273972600488545
19.0,10.0,Tommy Chong,171741.70095758713,16.98630136571913
19.0,11.0,Alfonso Ribeiro,255523.79285040897,25.586408496484495
19.0,11.0,Bethany Mota,243470.70062811935,24.307088072398383
19.0,11.0,Janel Parrish,249498.25547819957,24.94662035900758
19.0,11.0,Sadie Robertson,251507.25104327218,25.159883072109537
17.0,1.0,Amber Riley,103356.49183018871,10.54687499798529
17.0,1.0,Bill Engvall,71513.45813737402,7.031250009648623
17.0,1.0,Bill Nye,57081.35368179172,5.468750005091009
17.0,1.0,Brant Daugherty,85751.41052666739,8.593749987023749
17.0,1.0,Christina Milian,85751.41070494307,8.593750006694112
17.0,1.0,Corbin Bleu,92815.53313640963,9.374999995003149
17.0,1.0,Elizabeth Berkley Lauren,92815.53328977886,9.375000012002701
17.0,1.0,Jack Osbourne,89287.49306969337,8.984375007995828
17.0,1.0,Keyshawn Johnson,67926.44995565784,6.64062498613524
17.0,1.0,Leah Remini,82206.68636554947,8.203124999565881
17.0,1.0,"Nicole ""Snooki"" Polizzi",89287.49300124304,8.98437500042543
17.0,1.0,Valerie Harper,82206.6863007028,8.203124992428982
17.0,2.0,Amber Riley,89612.49705684671,9.022556393846644
17.0,2.0,Bill Engvall,79383.79196389347,7.894736833765604
17.0,2.0,Bill Nye,65612.44559623943,6.390977422775125
17.0,2.0,Brant Daugherty,86211.04871399666,8.646616556684021
17.0,2.0,Christina Milian,93006.54963287263,9.398496241552106
17.0,2.0,Corbin Bleu,96393.6795642747,9.774436076658828
17.0,2.0,Elizabeth Berkley Lauren,93006.54950984761,9.398496227911119
17.0,2.0,Jack Osbourne,89612.49705774481,9.022556393946013
17.0,2.0,Keyshawn Johnson,69071.97200964445,6.766917293581137
17.0,2.0,Leah Remini,89612.4970176774,9.022556389512697
17.0,2.0,"Nicole ""Snooki"" Polizzi",75956.73037374289,7.518797005951735
17.0,2.0,Valerie Harper,72519.74150321924,7.142857163814967
17.0,3.0,Amber Riley,93888.18578559143,9.411764707224943
17.0,3.0,Bill Engvall,93888.18586661169,9.411764716136192
17.0,3.0,Bill Nye,65066.17664730997,6.2745098048709975
17.0,3.0,Brant Daugherty,104552.60610443878,10.58823529492039
17.0,3.0,Christina Milian,101004.59933758508,10.196078420119878
17.0,3.0,Corbin Bleu,101004.59942013309,10.196078429235438
17.0,3.0,Elizabeth Berkley Lauren,97449.9385492071,9.803921572745422
17.0,3.0,Jack Osbourne,86741.4073398424,8.627450973621835
17.0,3.0,Leah Remini,93888.1856643255,9.411764693887166
17.0,3.0,"Nicole ""Snooki"" Polizzi",97449.93859186038,9.803921577446424
17.0,3.0,Valerie Harper,65066.17669309457,6.2745098097913115
17.0,4.0,Amber Riley,112716.65572108487,11.392405067183347
17.0,4.0,Bill Engvall,89592.15211331319,8.860759491317571
17.0,4.0,Brant Daugherty,89592.15210364072,8.860759490265579
17.0,4.0,Christina Milian,101189.91830095099,10.126582295200594
17.0,4.0,Corbin Bleu,112716.65577194314,11.392405072783502
17.0,4.0,Elizabeth Berkley Lauren,112716.65556280116,11.392405049754261
17.0,4.0,Jack Osbourne,101189.91813871119,10.12658227743506
17.0,4.0,Leah Remini,101189.918067591,10.12658226964728
17.0,4.0,"Nicole ""Snooki"" Polizzi",101189.9181786308,10.126582281806325
17.0,4.0,Valerie Harper,77906.05604133288,7.5949367046064795
17.0,5.0,Amber Riley,110689.89109302792,11.06382978406505
17.0,5.0,Bill Engvall,102868.24358045463,10.21276595598177
17.0,5.0,Brant Daugherty,114590.01886232318,11.48936170722107
17.0,5.0,Christina Milian,118483.5847140465,11.914893611781181
17.0,5.0,Corbin Bleu,118483.58475093382,11.914893615815904
17.0,5.0,Elizabeth Berkley Lauren,110689.8911280859,11.06382978788678
17.0,5.0,Jack Osbourne,114590.01879485663,11.48936169985366
17.0,5.0,Leah Remini,95014.74826850345,9.361702136130994
17.0,5.0,"Nicole ""Snooki"" Polizzi",114590.01880776798,11.489361701263595
17.0,6.0,Amber Riley,137455.39692541803,13.852818535311467
17.0,6.0,Bill Engvall,105504.01188163112,10.38960309290168
17.0,6.0,Brant Daugherty,133482.80943539902,13.419959906702736
17.0,6.0,Corbin Bleu,117534.17938364537,11.68830888467712
17.0,6.0,Elizabeth Berkley Lauren,137454.99981295704,13.852775237385039
17.0,6.0,Jack Osbourne,117533.7792699134,11.688265575781136
17.0,6.0,Leah Remini,121530.32157975614,12.121210803072234
17.0,6.0,"Nicole ""Snooki"" Polizzi",129504.50171127987,12.987057964168594
17.0,7.0,Amber Riley,132533.43447263117,13.318284421438653
17.0,7.0,Bill Engvall,113807.48961777413,11.286681725608789
17.0,7.0,Brant Daugherty,128383.52685254322,12.866817169676565
17.0,7.0,Corbin Bleu,132533.4344779263,13.318284422015122
17.0,7.0,Elizabeth Berkley Lauren,122146.92467170261,12.18961624445255
17.0,7.0,Jack Osbourne,128383.52670678751,12.86681715383145
17.0,7.0,Leah Remini,120064.73848051207,11.963882613272819
17.0,7.0,"Nicole ""Snooki"" Polizzi",122146.92472012299,12.18961624970405
17.0,8.0,Amber Riley,145626.40973748916,14.583333327963066
17.0,8.0,Bill Engvall,126303.66572191872,12.500000000518234
17.0,8.0,Brant Daugherty,140807.01388099766,14.062499993374209
17.0,8.0,Corbin Bleu,155245.1881111164,15.625000000641469
17.0,8.0,Elizabeth Berkley Lauren,131146.12452487455,13.020833329967981
17.0,8.0,Jack Osbourne,155245.18812780848,15.625000002451513
17.0,8.0,Leah Remini,145626.40989579502,14.583333345083524
17.0,9.0,Amber Riley,162263.41872358788,16.19047619567418
17.0,9.0,Bill Engvall,135557.1995200617,13.333333331019785
17.0,9.0,Corbin Bleu,182910.64035949577,18.412698406318672
17.0,9.0,Elizabeth Berkley Lauren,177020.96154682618,17.777777780827286
17.0,9.0,Jack Osbourne,171123.88991564463,17.142857142071904
17.0,9.0,Leah Remini,171123.88993438377,17.142857144088183
17.0,10.0,Amber Riley,224046.5044556779,22.571428567740828
17.0,10.0,Bill Engvall,173223.31875064012,17.142857139173717
17.0,10.0,Corbin Bleu,213383.50866091787,21.42857143452591
17.0,10.0,Jack Osbourne,202702.62891071299,20.28571428431636
17.0,10.0,Leah Remini,186644.03922205121,18.571428574243175
17.0,11.0,Amber Riley,272276.216511149,27.36538357794866
17.0,11.0,Bill Engvall,224263.08963764322,22.270771723157715
17.0,11.0,Corbin Bleu,258585.3405648954,25.90965542190837
17.0,11.0,Jack Osbourne,244875.35328631237,24.45418927698527
23.0,1.0,Amber Rose,73150.11072314446,7.27272727403059
23.0,1.0,Babyface,78638.58929974216,7.878787889053741
23.0,1.0,Calvin Johnson Jr.,78638.58917327173,7.878787875056779
23.0,1.0,Jake T. Austin,67634.58048393526,6.666666668373875
23.0,1.0,James Hinchcliffe,92261.50684259454,9.393939389297065
23.0,1.0,Jana Kramer,81373.73242671981,8.181818186473759
23.0,1.0,Laurie Hernandez,92261.50697035198,9.393939403570513
23.0,1.0,Marilu Henner,81373.73217597551,8.181818158664495
23.0,1.0,Maureen McCormick,67634.58036529493,6.666666655372261
23.0,1.0,Rick Perry,62087.93874167884,6.060606057766303
23.0,1.0,Ryan Lochte,73150.11068843609,7.27272727020695
23.0,1.0,Terra Jole,75897.51112509836,7.575757593870813
23.0,1.0,Vanilla Ice,75897.51098375632,7.575757578262853
23.0,2.0,Amber Rose,69011.09441915445,6.818181820673369
23.0,2.0,Babyface,84437.85558659435,8.522727263402508
23.0,2.0,Calvin Johnson Jr.,79317.04265459556,7.954545439497989
23.0,2.0,Jake T. Austin,69011.09430262125,6.818181807884113
23.0,2.0,James Hinchcliffe,81879.87576601257,8.238636356091751
23.0,2.0,Jana Kramer,81879.87583441102,8.238636363681064
23.0,2.0,Laurie Hernandez,89540.26879077632,9.090909105998396
23.0,2.0,Marilu Henner,76749.07393763615,7.670454548309331
23.0,2.0,Maureen McCormick,74175.65936578988,7.3863636399154995
23.0,2.0,Rick Perry,63820.164613021545,6.250000003824393
23.0,2.0,Ryan Lochte,69011.09439771838,6.818181818320807
23.0,2.0,Terra Jole,86991.24075620517,8.806818169363924
23.0,2.0,Vanilla Ice,74175.6595754634,7.386363663036852
23.0,3.0,Amber Rose,77527.04916193512,7.692307689707293
23.0,3.0,Babyface,77527.0491896488,7.692307692747604
23.0,3.0,Calvin Johnson Jr.,97023.33629004817,9.846153841265771
23.0,3.0,James Hinchcliffe,88698.75980312536,8.923076913415828
23.0,3.0,Jana Kramer,80328.65207210375,7.999999996516094
23.0,3.0,Laurie Hernandez,94253.08576191495,9.538461540555758
23.0,3.0,Marilu Henner,85914.16830025414,8.615384615650164
23.0,3.0,Maureen McCormick,85914.16831030093,8.615384616759275
23.0,3.0,Rick Perry,71904.18636724673,7.076923089324753
23.0,3.0,Ryan Lochte,77527.04906653684,7.692307679241672
23.0,3.0,Terra Jole,91478.30932206294,9.230769236847433
23.0,3.0,Vanilla Ice,71904.18635482226,7.076923087968354
23.0,4.0,Amber Rose,91896.25703412574,9.1954023045724
23.0,4.0,Babyface,70818.83348245146,6.896551721570706
23.0,4.0,Calvin Johnson Jr.,88405.66293708404,8.81226052785612
23.0,4.0,James Hinchcliffe,105788.12353799153,10.727969346007495
23.0,4.0,Jana Kramer,88405.66309847661,8.812260545551307
23.0,4.0,Laurie Hernandez,112697.4302199821,11.494252877058468
23.0,4.0,Marilu Henner,81399.74269148598,8.045977014942261
23.0,4.0,Maureen McCormick,91896.25689222466,9.195402288979611
23.0,4.0,Ryan Lochte,84907.02472251013,8.429118771199848
23.0,4.0,Terra Jole,95379.3423480343,9.578544063600638
23.0,4.0,Vanilla Ice,88405.66303563342,8.81226053866114
23.0,5.0,Amber Rose,104909.52549525097,10.43478261056118
23.0,5.0,Calvin Johnson Jr.,104909.52561903394,10.434782624017966
23.0,5.0,James Hinchcliffe,124816.2503497081,12.608695642230964
23.0,5.0,Jana Kramer,112892.93925247999,11.304347835962425
23.0,5.0,Laurie Hernandez,108904.98077046865,10.869565201895393
23.0,5.0,Marilu Henner,116873.86378503696,11.739130434682554
23.0,5.0,Maureen McCormick,104909.52548722169,10.434782609688293
23.0,5.0,Ryan Lochte,104909.52543838682,10.43478260437932
23.0,5.0,Terra Jole,116873.86380241286,11.739130436581902
23.0,6.0,Amber Rose,93354.38979343559,9.180327861661521
23.0,6.0,Calvin Johnson Jr.,120482.98462252905,12.131147544478388
23.0,6.0,James Hinchcliffe,123476.94898436205,12.459016392382642
23.0,6.0,Jana Kramer,129454.77808829902,13.114754107122469
23.0,6.0,Laurie Hernandez,120482.98456034329,12.13114753767242
23.0,6.0,Marilu Henner,111479.03586478802,11.1475409914062
23.0,6.0,Maureen McCormick,102438.17143214948,10.163934418177423
23.0,6.0,Ryan Lochte,99415.35331694616,9.836065572454801
23.0,6.0,Terra Jole,99415.35333714736,9.836065574644131
18.0,1.0,Amy Purdy,90865.63232002525,9.160305341047724
18.0,1.0,Billy Dee Williams,59458.90435765829,5.725190835327523
18.0,1.0,Candace Cameron Bure,94309.14976132453,9.541984745558992
18.0,1.0,Charlie White,101175.72401782646,10.30534349525084
18.0,1.0,Cody Simpson,83955.7485752057,8.396946553430634
18.0,1.0,Danica McKellar,90865.63243555817,9.160305353839886
18.0,1.0,Diana Nyad,70027.26810315883,6.870229003638671
18.0,1.0,Drew Carey,80488.257910794,8.015267195895337
18.0,1.0,James Maslow,80488.25761528668,8.01526716340991
18.0,1.0,Meryl Davis,90865.63230890674,9.160305339816649
18.0,1.0,NeNe Leakes,80488.25776084191,8.015267179410948
18.0,1.0,Sean Avery,77011.53483341353,7.633587793372885
18.0,2.0,Amy Purdy,97719.47148116273,9.836065580305334
18.0,2.0,Billy Dee Williams,63869.493675533005,6.14754096810555
18.0,2.0,Candace Cameron Bure,86531.0029613648,8.606557393298537
18.0,2.0,Charlie White,101432.79822077263,10.24590163334348
18.0,2.0,Cody Simpson,90269.1570560118,9.016393420047498
18.0,2.0,Danica McKellar,97719.47138470999,9.836065569670726
18.0,2.0,Drew Carey,86531.00276566109,8.60655737186909
18.0,2.0,James Maslow,101432.79825086318,10.245901636667838
18.0,2.0,Meryl Davis,101432.79835926536,10.245901648643956
18.0,2.0,NeNe Leakes,86531.0028890425,8.606557385379284
18.0,2.0,Sean Avery,86531.00295561287,8.606557392668707
18.0,3.0,Amy Purdy,115382.15860732833,11.575562702855642
18.0,3.0,Candace Cameron Bure,103576.28168767158,10.289389060633686
18.0,3.0,Charlie White,115382.15854292587,11.57556269582063
18.0,3.0,Cody Simpson,112436.69156781849,11.254019298007496
18.0,3.0,Danica McKellar,115382.15857852218,11.575562699708998
18.0,3.0,Drew Carey,97647.26724720321,9.646302258539942
18.0,3.0,James Maslow,115382.15847737587,11.575562688660257
18.0,3.0,Meryl Davis,124196.99127231474,12.5401929313571
18.0,3.0,NeNe Leakes,100614.13401883974,9.967845664416254
18.0,4.0,Amy Purdy,114214.29483632736,11.447811435479133
18.0,4.0,Candace Cameron Bure,95628.19296300717,9.427609439195551
18.0,4.0,Charlie White,111128.24668124432,11.11111110474195
18.0,4.0,Cody Simpson,104942.91510011634,10.437710436806784
18.0,4.0,Danica McKellar,108037.86103408903,10.774410778138792
18.0,4.0,Drew Carey,111128.24679474081,11.111111117116323
18.0,4.0,James Maslow,117296.21133880859,11.784511786220275
18.0,4.0,Meryl Davis,129586.17027785418,13.13131313072486
18.0,4.0,NeNe Leakes,108037.86097381213,10.774410771576331
18.0,5.0,Amy Purdy,114610.90688106244,11.490683222060749
18.0,5.0,Candace Cameron Bure,108915.4546880663,10.869565228130305
18.0,5.0,Charlie White,114610.90699506407,11.490683234508937
18.0,5.0,Cody Simpson,106062.0773607124,10.559006201370504
18.0,5.0,Danica McKellar,120292.37327116195,12.11180123965378
18.0,5.0,Drew Carey,88850.03899086855,8.6956521671705
18.0,5.0,James Maslow,123128.22708011026,12.422360250759098
18.0,5.0,Meryl Davis,111765.00734591937,11.180124225931129
18.0,5.0,NeNe Leakes,111765.00738703458,11.180124230414997
18.0,6.0,Amy Purdy,133981.81642468576,13.475177299744706
18.0,6.0,Candace Cameron Bure,114376.77947469657,11.347517724548277
18.0,6.0,Charlie White,127462.81916782926,12.765957449938226
18.0,6.0,Danica McKellar,127462.81915215874,12.765957448235348
18.0,6.0,Drew Carey,114376.77956348831,11.3475177341469
18.0,6.0,James Maslow,124197.59373553412,12.411347512448149
18.0,6.0,Meryl Davis,140486.61446357303,14.184397172196732
18.0,6.0,NeNe Leakes,117654.77801803415,11.702127658741654
18.0,7.0,Amy Purdy,147823.77954970143,14.822134386219178
18.0,7.0,Candace Cameron Bure,145997.20114390866,14.624505934195259
18.0,7.0,Charlie White,140511.53503900557,14.031620554908695
18.0,7.0,Danica McKellar,142341.1011234179,14.229249015417695
18.0,7.0,James Maslow,138680.9271243663,13.833992087809408
18.0,7.0,Meryl Davis,153297.8799139054,15.415019758514063
18.0,7.0,NeNe Leakes,131347.5761056947,13.0434782629357
18.0,8.0,Amy Purdy,176266.51887336338,17.69911503978927
18.0,8.0,Candace Cameron Bure,159807.38134738672,15.92920354331352
18.0,8.0,Charlie White,176266.51892099946,17.69911504492129
18.0,8.0,Danica McKellar,168044.8181608231,16.814159285064065
18.0,8.0,James Maslow,159807.3814321059,15.929203552405784
18.0,8.0,Meryl Davis,159807.38126532137,15.929203534506073
18.0,9.0,Amy Purdy,203921.63425118086,20.418848163035435
18.0,9.0,Candace Cameron Bure,189215.3267612006,18.848167541604695
18.0,9.0,Charlie White,199023.8275494582,19.895287955309943
18.0,9.0,James Maslow,199023.82763158868,19.89528796408571
18.0,9.0,Meryl Davis,208815.3838065717,20.94240837596422
18.0,10.0,Amy Purdy,258222.74816988147,25.872095053300747
18.0,10.0,Candace Cameron Bure,228068.90654248555,22.67429691703532
18.0,10.0,James Maslow,252749.40555097957,25.29075649043929
18.0,10.0,Meryl Davis,260958.93973665338,26.162851539224633
22.0,1.0,Antonio Brown,88172.49346995779,8.860759499515458
22.0,1.0,Doug Flutie,65058.907011308096,6.329113928786395
22.0,1.0,Geraldo Rivera,57236.90816667422,5.485232046206602
22.0,1.0,Ginger Zee,95790.30846865846,9.704641353694546
22.0,1.0,Jodie Sweetin,84349.53810425907,8.43881859155416
22.0,1.0,Kim Fields,84349.53790825054,8.438818569949188
22.0,1.0,Marla Maples,88172.49348299856,8.860759500956624
22.0,1.0,Mischa Barton,68944.2099092488,6.751054847075635
22.0,1.0,Nyle DiMarco,95790.30834764606,9.704641340258455
22.0,1.0,Paige VanZant,88172.49326693255,8.860759477078608
22.0,1.0,Von Miller,88172.49348597364,8.860759501285413
22.0,1.0,Wanya Morris,95790.30837809228,9.704641343638919
22.0,2.0,Antonio Brown,80819.20969761237,8.050847455378154
22.0,2.0,Doug Flutie,84667.6139741818,8.47457628513586
22.0,2.0,Geraldo Rivera,57449.096858501565,5.508474575087353
22.0,2.0,Ginger Zee,88505.61597546903,8.898305067181733
22.0,2.0,Jodie Sweetin,88505.61613088481,8.898305084362248
22.0,2.0,Kim Fields,80819.20974663405,8.050847460768003
22.0,2.0,Marla Maples,84667.61373874536,8.47457625917709
22.0,2.0,Mischa Barton,65301.47197118624,6.355932212192261
22.0,2.0,Nyle DiMarco,84667.61385412035,8.474576271898114
22.0,2.0,Paige VanZant,99964.6619871798,10.169491516030316
22.0,2.0,Von Miller,84667.61394121104,8.474576281500568
22.0,2.0,Wanya Morris,99964.66212427356,10.16949153128831
22.0,3.0,Antonio Brown,84978.97232651144,8.438818553288082
22.0,3.0,Doug Flutie,84978.9723827866,8.438818559445046
22.0,3.0,Ginger Zee,88830.4557754176,8.860759500640961
22.0,3.0,Jodie Sweetin,96505.11658722725,9.704641357380405
22.0,3.0,Kim Fields,92672.26976830672,9.282700418575248
22.0,3.0,Marla Maples,88830.45565488288,8.860759487419019
22.0,3.0,Mischa Barton,77243.71272848922,7.594936706272883
22.0,3.0,Nyle DiMarco,104146.33614057107,10.548523214147327
22.0,3.0,Paige VanZant,96505.11652588993,9.704641350620523
22.0,3.0,Von Miller,84978.97248934244,8.438818571103134
22.0,3.0,Wanya Morris,100329.61962057483,10.126582281107373
22.0,4.0,Antonio Brown,108897.59772591591,10.971786835106272
22.0,4.0,Doug Flutie,77246.47046344072,7.523510978034385
22.0,4.0,Ginger Zee,111747.67311330837,11.285266450598636
